e,t,price,sampled prices,conv rates,expected revenues,budgets,real clicks,real buys,real_revenue
2,42,280.0,"[100.0, 280.0, 220.0]",0.38572234618123463,[ 439081.08278435 1451404.19312563  646787.58630494],"[22, 58, 10]","[1950, 11813, 219]","[460, 4529, 23]",1403360.0
2,43,280.0,"[220.0, 280.0, 100.0]",0.38650841949202885,[1036284.74323004 1455700.06434917  196509.92509562],"[22, 58, 10]","[2156, 11890, 1]","[510, 4557, 0]",1418760.0
2,44,280.0,"[220.0, 280.0, 220.0]",0.3847681909038596,[1048286.69182981 1426988.61121511  680123.21514666],"[22, 58, 10]","[1984, 11852, 1]","[467, 4569, 0]",1410080.0
2,45,280.0,"[220.0, 280.0, 220.0]",0.38546658360322233,[1023330.57404631 1452707.62602536  696357.8797129 ],"[10, 58, 22]","[292, 12139, 1767]","[80, 4709, 241]",1408400.0
2,46,280.0,"[220.0, 280.0, 220.0]",0.3853946014019932,[1055961.87005915 1451534.33486076  665285.86282655],"[22, 58, 10]","[1883, 11812, 612]","[462, 4501, 95]",1416240.0
2,47,280.0,"[220.0, 280.0, 100.0]",0.38573622709085265,[1057594.05750213 1441941.15863612 1252514.0656534 ],"[22, 58, 10]","[2165, 11757, 556]","[512, 4530, 60]",1428560.0
2,48,280.0,"[220.0, 280.0, 220.0]",0.3854584388986146,[1037844.46484277 1442131.74376469  681637.27408242],"[22, 58, 10]","[1469, 12562, 103]","[335, 4885, 11]",1464680.0
2,49,280.0,"[100.0, 280.0, 220.0]",0.38362240896577987,[ 843055.89747782 1442153.96138197  687822.56606004],"[22, 58, 10]","[1870, 12381, 373]","[477, 4830, 49]",1499680.0
3,0,400.0,"[220.0, 400.0, 340.0]",0.7770409808010756,[-30674.74848897 -26686.65089234 -30601.64037372],"[12, 10, 10]","[532, 531, 365]","[25, 58, 5]",35200.0
3,1,220.0,"[340.0, 220.0, 340.0]",0.9399833130789551,[322907.3630466  512818.64592813 183165.17083517],"[30, 16, 10]","[3325, 1357, 554]","[1217, 589, 138]",427680.0
3,2,340.0,"[280.0, 340.0, 340.0]",0.9301304742439347,[1160496.97399919   37885.05110704 2075185.58316157],"[44, 16, 26]","[6390, 1084, 2247]","[656, 250, 108]",344760.0
3,3,280.0,"[280.0, 280.0, 280.0]",0.9055725237568201,[2798889.26286064  435915.07628228  874502.85946972],"[48, 14, 24]","[7398, 868, 1933]","[1774, 336, 262]",664160.0
3,4,160.0,"[220.0, 280.0, 160.0]",0.7723465044177608,[ 772431.81126564 1298246.22596323 1431914.42416103],"[54, 14, 20]","[8897, 875, 1521]","[3209, 364, 453]",644160.0
3,5,280.0,"[220.0, 280.0, 100.0]",0.40061825829618797,[ 909695.59615375 1210767.82076001  780203.38189321],"[54, 18, 18]","[9201, 1665, 989]","[2274, 619, 119]",843360.0
3,6,280.0,"[220.0, 280.0, 220.0]",0.38692326678181904,[ 850522.84527325 1213593.08434746  531658.0560591 ],"[54, 10, 26]","[8853, 218, 2015]","[2162, 96, 260]",705040.0
3,7,280.0,"[220.0, 280.0, 100.0]",0.38919489020191045,[ 859636.44006141 1218867.13038436  461396.76766161],"[54, 16, 20]","[8921, 890, 1351]","[2164, 344, 167]",749000.0
3,8,280.0,"[100.0, 280.0, 100.0]",0.37729714034863343,[ 917713.4714278  1151591.34012814  787682.83991074],"[54, 10, 26]","[8721, 337, 2058]","[2141, 108, 267]",704480.0
3,9,280.0,"[100.0, 280.0, 100.0]",0.38260896030981256,[ -25229.46576069 1181004.60777694  782324.13128799],"[54, 16, 20]","[8886, 734, 1133]","[2211, 270, 153]",737520.0
3,10,280.0,"[220.0, 280.0, 220.0]",0.3692831905970379,[ 872982.16496411 1101284.48338618  480905.69087802],"[54, 16, 20]","[8727, 1171, 949]","[2116, 447, 123]",752080.0
3,11,280.0,"[220.0, 280.0, 100.0]",0.3803312944114605,[ 871113.85919175 1136237.88416863  304417.54404159],"[54, 18, 16]","[9325, 1233, 1190]","[2253, 455, 157]",802200.0
3,12,280.0,"[220.0, 280.0, 220.0]",0.3805659461362306,[ 864180.20934707 1145334.8013574   572407.24487755],"[54, 10, 26]","[8654, 62, 1799]","[2129, 25, 233]",668360.0
3,13,280.0,"[220.0, 280.0, 220.0]",0.37671384365553223,[ 809865.20738367 1134445.71160324  499648.72764804],"[54, 16, 20]","[8896, 1361, 1549]","[2105, 503, 208]",788480.0
3,14,280.0,"[220.0, 280.0, 220.0]",0.3684173693575381,[ 814014.34748491 1107365.38963498  642750.46131162],"[54, 18, 18]","[8952, 1055, 1640]","[2206, 383, 230]",789320.0
3,15,280.0,"[100.0, 280.0, 100.0]",0.3722537577596267,[ 845597.96410152 1087297.9890798   392597.67861928],"[54, 10, 26]","[8833, 259, 2250]","[2086, 98, 305]",696920.0
3,16,280.0,"[220.0, 280.0, 220.0]",0.38495906647459505,[ 809178.26298106 1177726.13750757  523191.60856805],"[54, 14, 22]","[9166, 805, 1831]","[2222, 302, 246]",775600.0
3,17,280.0,"[220.0, 280.0, 100.0]",0.3743253387448506,[ 837154.34234432 1202006.95589083  212281.4558049 ],"[54, 24, 10]","[8816, 2489, 393]","[2093, 933, 52]",861840.0
3,18,280.0,"[220.0, 280.0, 220.0]",0.37739495965708103,[ 830436.31460515 1168665.77427037  569527.1567011 ],"[54, 24, 12]","[8915, 2160, 456]","[2111, 865, 59]",849800.0
3,19,280.0,"[100.0, 280.0, 220.0]",0.37925395465440453,[ 581758.13590315 1212501.5218906   522624.24224476],"[54, 26, 10]","[8540, 2888, 204]","[2044, 1072, 22]",878640.0
3,20,280.0,"[100.0, 280.0, 100.0]",0.38080455565959737,[ 494482.81803971 1223574.39183263  640190.39342471],"[54, 26, 10]","[8745, 2780, 234]","[2113, 1033, 34]",890400.0
3,21,280.0,"[220.0, 280.0, 220.0]",0.3806843864246613,[ 874567.62225299 1180230.43739268  592238.79039014],"[52, 28, 10]","[8422, 3373, 7]","[2024, 1324, 0]",937440.0
3,22,280.0,"[220.0, 280.0, 220.0]",0.374868655162081,[ 871004.32788856 1152454.62916355  518800.13835377],"[54, 24, 12]","[8886, 2409, 329]","[2173, 936, 46]",883400.0
3,23,280.0,"[220.0, 280.0, 220.0]",0.3857466683022282,[ 925314.14775552 1201376.70950424  546913.75330321],"[50, 30, 10]","[7942, 3662, 222]","[1899, 1378, 36]",927640.0
3,24,280.0,"[220.0, 280.0, 100.0]",0.37961532472760584,[ 900238.77857405 1201004.43006713  869027.15537053],"[52, 28, 10]","[8518, 3451, 294]","[2004, 1285, 32]",929880.0
3,25,280.0,"[220.0, 280.0, 100.0]",0.37559375293925423,[ 842268.60455906 1180966.44859711  262029.03418173],"[54, 26, 10]","[8916, 2838, 459]","[2151, 1129, 51]",932680.0
3,26,280.0,"[100.0, 280.0, 100.0]",0.3801598438481389,[ -25543.6532223  1197307.66570192  634172.2308454 ],"[54, 26, 10]","[9330, 2900, 216]","[2239, 1127, 30]",950880.0
3,27,280.0,"[220.0, 280.0, 220.0]",0.3759968980286699,[ 907058.87866435 1172433.94595653  580242.19465712],"[54, 26, 10]","[8859, 3058, 618]","[2106, 1156, 92]",939120.0
3,28,280.0,"[220.0, 280.0, 220.0]",0.3803668904039739,[ 874789.09407099 1237902.58474133  641545.2393065 ],"[30, 50, 10]","[3625, 9308, 142]","[858, 3495, 18]",1223880.0
3,29,280.0,"[220.0, 280.0, 220.0]",0.3813836190884939,[1037868.30789511 1411460.45380258  716822.27732246],"[22, 58, 10]","[2000, 11973, 486]","[495, 4545, 70]",1430800.0
3,30,280.0,"[100.0, 280.0, 100.0]",0.3802389829595495,[ 457980.60508658 1504492.93457236  408202.95529407],"[20, 58, 12]","[1709, 12230, 749]","[403, 4665, 107]",1449000.0
3,31,280.0,"[220.0, 280.0, 220.0]",0.37976939259088666,[1121246.3902038  1438839.67410349  632620.32202333],"[24, 56, 10]","[2033, 11324, 386]","[475, 4417, 49]",1383480.0
3,32,280.0,"[100.0, 280.0, 220.0]",0.38065097936831427,[ 193463.14494064 1427909.38853363  752366.86183037],"[22, 58, 10]","[1823, 12031, 1]","[438, 4537, 0]",1393000.0
3,33,280.0,"[220.0, 280.0, 100.0]",0.37786771342942205,[1057048.58461121 1437450.4161231   561018.92221145],"[20, 58, 12]","[1359, 12062, 367]","[325, 4626, 40]",1397480.0
3,34,280.0,"[100.0, 280.0, 220.0]",0.37925949117996693,[ 154914.79666029 1435550.32652884  630868.44398893],"[22, 58, 10]","[1823, 12159, 357]","[435, 4757, 44]",1466080.0
3,35,280.0,"[220.0, 280.0, 100.0]",0.381544515431487,[1145095.87390738 1461900.70732166  295780.52416906],"[18, 58, 14]","[989, 12502, 506]","[228, 4788, 68]",1423520.0
3,36,280.0,"[220.0, 280.0, 220.0]",0.38517034285986895,[1035488.56639323 1428509.99790519  655150.97061021],"[22, 58, 10]","[1870, 12251, 1]","[473, 4802, 0]",1477000.0
3,37,280.0,"[220.0, 280.0, 220.0]",0.38125155473053696,[1093437.02415998 1446403.58487032  700304.80332085],"[20, 58, 12]","[1590, 12384, 193]","[402, 4793, 25]",1461600.0
3,38,280.0,"[220.0, 280.0, 220.0]",0.38439827562221945,[1083585.33404872 1458664.76614216  709139.90271919],"[22, 58, 10]","[1892, 12310, 495]","[465, 4770, 70]",1485400.0
3,39,280.0,"[100.0, 280.0, 100.0]",0.38472517586667443,[ 983381.39481416 1476010.18880621  999703.61653258],"[22, 58, 10]","[1549, 12117, 329]","[369, 4614, 43]",1407280.0
3,40,280.0,"[220.0, 280.0, 100.0]",0.3828217692850703,[1048553.14759137 1461842.72727232  834648.29822349],"[22, 58, 10]","[1771, 12110, 157]","[433, 4595, 26]",1415120.0
3,41,280.0,"[220.0, 280.0, 100.0]",0.3837071139128828,[1084840.12440276 1471184.4762655  1018711.63819208],"[10, 58, 22]","[366, 12161, 1832]","[106, 4719, 250]",1421000.0
3,42,280.0,"[220.0, 280.0, 100.0]",0.3821234357270021,[1042253.47217523 1438255.60858977  119300.50611879],"[10, 58, 22]","[278, 12255, 1405]","[76, 4690, 177]",1384040.0
3,43,280.0,"[100.0, 280.0, 220.0]",0.38375353993263167,[ 184788.86497275 1442013.12742628  693290.2228632 ],"[22, 58, 10]","[1702, 12182, 350]","[414, 4756, 63]",1465240.0
3,44,280.0,"[220.0, 280.0, 220.0]",0.3815612545649029,[1060390.46526511 1439192.50431159  739607.29658035],"[22, 58, 10]","[1622, 12085, 9]","[367, 4590, 1]",1388240.0
3,45,280.0,"[220.0, 280.0, 220.0]",0.3847144635013779,[1051575.71128114 1454243.40999097  668556.43723603],"[10, 58, 22]","[481, 12101, 1752]","[102, 4693, 223]",1405040.0
3,46,280.0,"[100.0, 280.0, 100.0]",0.38510162669764514,[1287167.01696954 1423460.75460874  112711.28536253],"[20, 58, 12]","[1487, 11909, 492]","[334, 4503, 55]",1369760.0
3,47,280.0,"[220.0, 280.0, 100.0]",0.38400467411349987,[1078809.21389469 1462220.80345248 1254354.504682  ],"[22, 58, 10]","[2099, 12393, 458]","[502, 4809, 56]",1502760.0
3,48,280.0,"[220.0, 280.0, 220.0]",0.38417619447826046,[1069305.95110489 1435689.91880853  673803.43907678],"[22, 58, 10]","[1550, 12331, 447]","[379, 4802, 68]",1469720.0
3,49,280.0,"[100.0, 280.0, 100.0]",0.3850243949051395,[ 113191.26139398 1434582.2002368  1289232.63989849],"[22, 58, 10]","[1846, 11937, 418]","[474, 4694, 55]",1462440.0
4,0,220.0,"[220.0, 220.0, 340.0]",0.14483455382075866,[-31362.34190356 -29687.68556635 -30637.29282326],"[10, 10, 10]","[351, 309, 252]","[121, 138, 57]",69520.0
4,1,280.0,"[400.0, 280.0, 400.0]",0.41050005850218585,[235435.77018743 308417.45870637  64191.04702413],"[34, 16, 24]","[4153, 979, 1895]","[1057, 378, 257]",473760.0
4,2,400.0,"[400.0, 340.0, 100.0]",0.8729369276795323,[3263574.65838967 3081955.0755726    -8389.48846153],"[46, 12, 26]","[7158, 679, 1944]","[203, 61, 25]",115600.0
4,3,340.0,"[340.0, 340.0, 340.0]",0.9804179117287392,[3520322.42847775  636157.22106282   75906.4782046 ],"[50, 22, 18]","[8287, 1864, 968]","[882, 455, 51]",471920.0
4,4,280.0,"[160.0, 280.0, 160.0]",0.37010790609892724,[ 503293.94130666 1179038.25422621   98623.11194917],"[54, 10, 26]","[9062, 442, 2325]","[2167, 177, 322]",746480.0
4,5,220.0,"[220.0, 160.0, 100.0]",0.3667594981711891,[879578.10219614 701663.5229035   63794.15165161],"[54, 16, 18]","[9141, 1045, 1151]","[3273, 464, 285]",884840.0
4,6,280.0,"[160.0, 280.0, 100.0]",0.367015281792105,[   3199.28716368 1112623.02374462  326547.1727787 ],"[54, 12, 24]","[8715, 505, 1943]","[2049, 199, 277]",707000.0
4,7,280.0,"[220.0, 280.0, 220.0]",0.3911018627134753,[ 810134.64437391 1186547.95493331  521827.67316653],"[52, 18, 20]","[8360, 1160, 1072]","[1991, 453, 125]",719320.0
4,8,160.0,"[100.0, 160.0, 160.0]",0.9671772905830086,[  11131.85918145 1730128.08976967  191242.28537031],"[54, 10, 26]","[9197, 296, 2409]","[3293, 110, 704]",657120.0
4,9,280.0,"[220.0, 280.0, 220.0]",0.38976260719284234,[ 785228.36289286 1172653.54326022  555332.26184741],"[52, 14, 24]","[8394, 1125, 2173]","[2004, 451, 300]",771400.0
4,10,280.0,"[220.0, 280.0, 100.0]",0.3969308296188771,[ 821093.78157614 1239677.65314203  595545.93140949],"[54, 12, 24]","[8980, 683, 1848]","[2208, 267, 245]",761600.0
4,11,280.0,"[220.0, 280.0, 220.0]",0.40123927136933735,[ 861146.32859217 1252179.2783851   610261.43919032],"[52, 10, 28]","[8226, 788, 2819]","[1928, 294, 390]",731360.0
4,12,280.0,"[220.0, 280.0, 100.0]",0.39503338443071084,[ 836639.79504836 1204560.22032543  862882.4939706 ],"[50, 10, 30]","[7577, 490, 2880]","[1857, 198, 363]",677040.0
4,13,280.0,"[220.0, 280.0, 220.0]",0.39136611609303107,[ 823921.85693452 1188227.62117978  498424.66375065],"[54, 10, 26]","[9061, 271, 1863]","[2228, 108, 226]",717360.0
4,14,280.0,"[220.0, 280.0, 220.0]",0.39346382806949065,[ 862678.4200528  1194061.33087003  575318.89921238],"[54, 10, 26]","[9501, 289, 2234]","[2243, 104, 297]",740320.0
4,15,280.0,"[220.0, 280.0, 220.0]",0.39327038660275626,[ 815042.84404157 1214580.31564546  521348.71576696],"[54, 14, 22]","[8936, 734, 1628]","[2109, 272, 209]",725200.0
4,16,280.0,"[220.0, 280.0, 100.0]",0.3861188584405943,[ 847219.51361712 1168437.84467947  -26983.76624626],"[54, 12, 24]","[9029, 656, 2096]","[2179, 257, 315]",770280.0
4,17,280.0,"[220.0, 280.0, 220.0]",0.395628123351117,[ 854771.43929331 1242213.22896064  580151.21689083],"[54, 24, 10]","[9206, 2707, 328]","[2210, 1045, 43]",923440.0
4,18,280.0,"[220.0, 280.0, 100.0]",0.38828694724118856,[ 886617.27544165 1215001.6863076   369633.44455477],"[54, 26, 10]","[8815, 2476, 558]","[2145, 910, 69]",874720.0
4,19,280.0,"[220.0, 280.0, 100.0]",0.38318499941677986,[ 842163.64915441 1208261.42229529  376449.58066314],"[54, 26, 10]","[8974, 2618, 650]","[2180, 1005, 83]",915040.0
4,20,280.0,"[220.0, 280.0, 220.0]",0.384309736577787,[ 858385.57945922 1205351.51382947  477763.32709813],"[54, 24, 12]","[9093, 2280, 587]","[2272, 882, 78]",904960.0
4,21,280.0,"[220.0, 280.0, 100.0]",0.38531155727552646,[ 860482.13965458 1200690.73194588 1124674.73721678],"[54, 26, 10]","[8718, 2922, 164]","[2086, 1199, 23]",926240.0
4,22,280.0,"[220.0, 280.0, 100.0]",0.38840120884150464,[ 863039.542185   1241285.71373765  781070.71114872],"[54, 26, 10]","[9006, 3031, 543]","[2181, 1188, 61]",960400.0
4,23,280.0,"[220.0, 280.0, 100.0]",0.39171492432172994,[ 850673.16238048 1216746.26578724  416327.8957883 ],"[54, 26, 10]","[9175, 2818, 372]","[2188, 1099, 58]",936600.0
4,24,280.0,"[220.0, 280.0, 100.0]",0.3899659368318333,[ 870898.76768049 1243246.4176802   583596.71813311],"[54, 26, 10]","[8959, 2882, 320]","[2124, 1083, 43]",910000.0
4,25,280.0,"[220.0, 280.0, 220.0]",0.38611980063202184,[ 891164.73378336 1247141.19285754  560531.35758907],"[50, 30, 10]","[8097, 3884, 288]","[1991, 1493, 32]",984480.0
4,26,280.0,"[100.0, 280.0, 220.0]",0.38269864386371794,[ 614426.427696   1319391.98629587  533381.02039424],"[38, 42, 10]","[5037, 6942, 1]","[1254, 2656, 0]",1094800.0
4,27,280.0,"[220.0, 280.0, 100.0]",0.38375266151539156,[ 914226.63439988 1379280.3263553  1255425.14590016],"[26, 54, 10]","[2444, 10538, 211]","[578, 4073, 33]",1311520.0
4,28,280.0,"[220.0, 280.0, 100.0]",0.38904277464347287,[1030759.72064026 1423228.08974722  145910.16708512],"[24, 56, 10]","[2237, 11606, 681]","[563, 4484, 86]",1437240.0
4,29,280.0,"[100.0, 280.0, 100.0]",0.38488467003578875,[1016768.71387682 1493872.42375874  396406.33934463],"[10, 56, 24]","[406, 11136, 1643]","[101, 4362, 223]",1312080.0
4,30,280.0,"[220.0, 280.0, 100.0]",0.38858818892873453,[ 987882.74653306 1451027.5027607   648171.02651373],"[12, 58, 20]","[559, 12312, 1495]","[157, 4741, 167]",1418200.0
4,31,280.0,"[220.0, 280.0, 220.0]",0.38526333201635715,[1043041.58511188 1472138.996873    653413.07921984],"[22, 58, 10]","[1801, 12299, 511]","[439, 4759, 67]",1474200.0
4,32,280.0,"[220.0, 280.0, 220.0]",0.3875626396732786,[1031323.98264607 1478202.06043482  637248.35022003],"[22, 58, 10]","[2071, 12300, 554]","[489, 4784, 89]",1501360.0
4,33,280.0,"[220.0, 280.0, 220.0]",0.38536827933469786,[1067581.28020656 1491019.51199285  666011.66472379],"[22, 58, 10]","[1782, 12228, 500]","[462, 4752, 59]",1476440.0
4,34,280.0,"[220.0, 280.0, 220.0]",0.3867480802594935,[1046219.62478959 1478316.80615191  639112.25361292],"[12, 58, 20]","[492, 11967, 1108]","[117, 4606, 156]",1366120.0
4,35,280.0,"[220.0, 280.0, 100.0]",0.3872583307097518,[1041331.5174856  1459901.47170916  415872.28780459],"[20, 58, 12]","[1061, 11912, 175]","[263, 4603, 19]",1367800.0
4,36,280.0,"[220.0, 280.0, 100.0]",0.38853585324419854,[1008597.28391965 1450678.09427486  154728.99925232],"[22, 58, 10]","[1595, 12139, 343]","[370, 4655, 43]",1419040.0
4,37,280.0,"[100.0, 280.0, 220.0]",0.38767861076475824,[  67626.83495792 1441335.6467552   697773.74007434],"[10, 58, 22]","[440, 12192, 1514]","[98, 4667, 188]",1386840.0
4,38,280.0,"[220.0, 280.0, 100.0]",0.38564004132258034,[ 985512.02529432 1436524.85333935  242957.89602141],"[22, 58, 10]","[1600, 12569, 59]","[387, 4832, 3]",1462160.0
4,39,280.0,"[220.0, 280.0, 100.0]",0.385936690810914,[1035272.16432233 1463019.92648383  299846.57953604],"[22, 58, 10]","[2082, 12559, 164]","[514, 4894, 21]",1520120.0
4,40,280.0,"[100.0, 280.0, 100.0]",0.38625288939963387,[1242905.39397484 1445869.77559766   25320.04612519],"[24, 56, 10]","[2024, 11313, 46]","[490, 4308, 10]",1346240.0
4,41,280.0,"[220.0, 280.0, 100.0]",0.3856749174040381,[1030888.59178389 1446006.81069716  350852.60763886],"[22, 58, 10]","[1500, 11899, 317]","[358, 4653, 43]",1415120.0
4,42,280.0,"[100.0, 280.0, 100.0]",0.38555123737059915,[1137960.14202853 1445306.5178538   837331.40132535],"[10, 58, 22]","[406, 12605, 1898]","[99, 4919, 267]",1479800.0
4,43,280.0,"[220.0, 280.0, 220.0]",0.3877350446976386,[1080944.07852528 1459296.82608171  638556.24608616],"[10, 58, 22]","[315, 12188, 1399]","[80, 4749, 206]",1409800.0
4,44,280.0,"[220.0, 280.0, 100.0]",0.38733364998885883,[1048737.74147473 1467626.94734105  322478.45976716],"[22, 58, 10]","[1852, 11967, 137]","[440, 4604, 15]",1416520.0
4,45,280.0,"[220.0, 280.0, 100.0]",0.3875087072376459,[1022831.72323769 1465806.18606968 1011766.9312581 ],"[22, 58, 10]","[1708, 12181, 603]","[400, 4780, 78]",1472240.0
4,46,280.0,"[220.0, 280.0, 100.0]",0.3874625102069225,[1045401.67468014 1454627.51696683  401167.7751558 ],"[10, 58, 22]","[189, 12326, 1788]","[53, 4794, 246]",1426040.0
4,47,280.0,"[220.0, 280.0, 100.0]",0.3866186085088063,[1040975.0059433  1473677.11350293  898855.25425482],"[22, 58, 10]","[1615, 11848, 397]","[385, 4639, 63]",1424360.0
4,48,280.0,"[220.0, 280.0, 220.0]",0.3878905133385045,[1040246.65411874 1466933.35172201  694268.36443212],"[22, 58, 10]","[1818, 12077, 1]","[429, 4669, 0]",1427440.0
4,49,280.0,"[100.0, 280.0, 100.0]",0.3860396013521888,[1198929.12149357 1464453.20928605  663817.85260556],"[22, 58, 10]","[1940, 12107, 82]","[474, 4688, 11]",1448440.0
5,0,400.0,"[340.0, 280.0, 400.0]",0.762667933123825,[-28993.41264999 -30546.98494255 -24490.96991779],"[10, 12, 10]","[191, 608, 411]","[4, 58, 10]",28800.0
5,1,280.0,"[280.0, 340.0, 160.0]",0.743890571591032,[489365.52339481  66614.00840784 -18748.17496733],"[48, 16, 16]","[7678, 1215, 594]","[1873, 476, 87]",682080.0
5,2,220.0,"[220.0, 220.0, 340.0]",0.911979998633083,[1194115.26884    2746493.6029762  2236424.79130402],"[20, 22, 40]","[1832, 2221, 4723]","[665, 948, 1149]",607640.0
5,3,340.0,"[220.0, 340.0, 340.0]",0.546865711346279,[ 952654.28281882 2630767.5963579  2578378.79895473],"[40, 22, 28]","[5455, 1973, 2277]","[603, 476, 137]",413440.0
5,4,160.0,"[220.0, 280.0, 160.0]",0.8797189021881271,[ 854689.40637218 1143853.96083329 1601884.39001093],"[54, 26, 10]","[8932, 2681, 503]","[3262, 1062, 140]",714240.0
5,5,280.0,"[220.0, 280.0, 220.0]",0.416568049490139,[ 843765.43713884 1407739.7301863   551444.59677817],"[54, 24, 10]","[8986, 2459, 438]","[2189, 922, 58]",887320.0
5,6,280.0,"[220.0, 280.0, 220.0]",0.37364609586400577,[ 865479.10122661 1181709.95797174  539186.49666886],"[54, 24, 12]","[8983, 2451, 661]","[2188, 921, 88]",895160.0
5,7,280.0,"[100.0, 280.0, 220.0]",0.38901562307637677,[ 615258.25310016 1223680.72235162  581210.74912844],"[52, 26, 12]","[8613, 2932, 427]","[2060, 1146, 61]",914760.0
5,8,280.0,"[220.0, 280.0, 100.0]",0.3930961058695741,[ 858845.15590901 1267567.28811237  673558.50070624],"[54, 10, 26]","[8568, 627, 2040]","[2058, 255, 270]",723240.0
5,9,280.0,"[220.0, 280.0, 100.0]",0.3856796703457624,[ 847485.24189828 1213258.2033123   951905.56589704],"[54, 26, 10]","[8964, 2856, 249]","[2197, 1065, 24]",920080.0
5,10,280.0,"[100.0, 280.0, 100.0]",0.3838791627996864,[1093086.07462797 1225740.35144326  426136.42046135],"[54, 26, 10]","[8882, 2843, 274]","[2133, 1090, 38]",913080.0
5,11,280.0,"[220.0, 280.0, 220.0]",0.38152371037299515,[ 874712.83991393 1203362.03447504  561885.86838147],"[48, 32, 10]","[7642, 4635, 1]","[1846, 1779, 1]",1015280.0
5,12,280.0,"[220.0, 280.0, 220.0]",0.3786539623301396,[ 963007.16721667 1278174.36334627  588346.57495222],"[38, 42, 10]","[5297, 6789, 1]","[1282, 2630, 0]",1095360.0
5,13,280.0,"[220.0, 280.0, 220.0]",0.3847157767925223,[ 898724.63194574 1301171.09256885  611637.08437861],"[38, 42, 10]","[5286, 6935, 260]","[1303, 2669, 43]",1124200.0
5,14,280.0,"[220.0, 280.0, 100.0]",0.3886593693439296,[ 984094.73663069 1275931.85754417  344080.44527255],"[40, 38, 12]","[5576, 5654, 614]","[1299, 2170, 91]",996800.0
